customer_id,risk_segment,value_segment,churn_probability
CUST_001972,Medium Risk,Silver,0.1632688
CUST_001973,Low Risk/Stable,Silver,0.060288336
CUST_001974,Medium Risk,Silver,0.25569242
CUST_001975,Medium Risk,Silver,0.15512913
CUST_001976,Low Risk/Stable,Gold,0.1222382
CUST_001977,Low Risk/Stable,Gold,0.12385643
CUST_001978,Low Risk/Stable,Silver,0.08237969
CUST_001979,Low Risk/Stable,Silver,0.057870775
CUST_001980,Medium Risk,Silver,0.2335788
CUST_001981,Low Risk/Stable,Platinum,0.09489409
CUST_001982,Low Risk/Stable,Silver,0.11096261
CUST_001983,Low Risk/Stable,Silver,0.061939374
CUST_001984,Low Risk/Stable,Silver,0.06635729
CUST_001985,Low Risk/Stable,Gold,0.1061115
CUST_001986,Medium Risk,Platinum,0.1607893
CUST_001987,High Risk,Silver,0.523077
CUST_001988,Low Risk/Stable,Silver,0.100760244
CUST_001989,Low Risk/Stable,Silver,0.09457757
CUST_001990,Medium Risk,Silver,0.1686183
CUST_001991,High Risk,Silver,0.6209685
CUST_001992,Low Risk/Stable,Platinum,0.09514581
CUST_001993,Low Risk/Stable,Silver,0.121817835
CUST_001994,Low Risk/Stable,Silver,0.089185245
CUST_001995,Medium Risk,Silver,0.20881608
CUST_001996,Low Risk/Stable,Silver,0.12973887
CUST_001997,Low Risk/Stable,Silver,0.06910219
CUST_001998,High Risk,Platinum,0.6001275
CUST_001999,Low Risk/Stable,Silver,0.08142666
CUST_002000,Medium Risk,Gold,0.20951086
CUST_002001,Low Risk/Stable,Platinum,0.06751549
CUST_002002,Low Risk/Stable,Platinum,0.101768084
CUST_002003,Low Risk/Stable,Silver,0.07119363
CUST_002004,Low Risk/Stable,Silver,0.09240986
CUST_002005,Medium Risk,Silver,0.317414
CUST_002006,Medium Risk,Silver,0.16718353
CUST_002007,High Risk,Silver,0.45165032
CUST_002008,Low Risk/Stable,Platinum,0.0883306
CUST_002009,Medium Risk,Silver,0.3611743
CUST_002010,High Risk,Silver,0.4845598
CUST_002011,Low Risk/Stable,Silver,0.09556748
CUST_002012,Low Risk/Stable,Gold,0.14725617
CUST_002013,Low Risk/Stable,Silver,0.08623491
CUST_002014,Low Risk/Stable,Silver,0.10888017
CUST_002015,Low Risk/Stable,Platinum,0.13312645
CUST_002016,Medium Risk,Silver,0.38977545
CUST_002017,Medium Risk,Silver,0.39736563
CUST_002018,Low Risk/Stable,Silver,0.1158562
CUST_002019,Medium Risk,Silver,0.187692
CUST_002020,Medium Risk,Silver,0.26058453
CUST_002021,Medium Risk,Silver,0.16152622
CUST_002022,Low Risk/Stable,Platinum,0.12430711
CUST_002023,Medium Risk,Silver,0.27559537
CUST_002024,Low Risk/Stable,Silver,0.14196298
CUST_002025,Low Risk/Stable,Silver,0.07291529
CUST_002026,Low Risk/Stable,Platinum,0.08432195
CUST_002027,Low Risk/Stable,Platinum,0.06418748
CUST_002028,Low Risk/Stable,Gold,0.0818546
CUST_002029,Low Risk/Stable,Silver,0.14800395
CUST_002030,Low Risk/Stable,Silver,0.06860179
CUST_002031,Low Risk/Stable,Platinum,0.0642282
CUST_002032,Low Risk/Stable,Silver,0.11693213
CUST_002033,Low Risk/Stable,Silver,0.118913695
CUST_002034,Medium Risk,Silver,0.17063741
CUST_002035,Low Risk/Stable,Gold,0.1024464
CUST_002036,Low Risk/Stable,Silver,0.118227445
CUST_002037,Low Risk/Stable,Silver,0.097791724
CUST_002038,Low Risk/Stable,Silver,0.1051092
CUST_002039,Low Risk/Stable,Silver,0.13481683
CUST_002040,High Risk,Silver,0.59321094
CUST_002041,Low Risk/Stable,Silver,0.14294842
CUST_002042,High Risk,Silver,0.42832115
CUST_002043,Medium Risk,Silver,0.2536945
CUST_002044,Low Risk/Stable,Gold,0.116884604
CUST_002045,Medium Risk,Silver,0.234713
CUST_002046,High Risk,Silver,0.48347613
CUST_002047,Low Risk/Stable,Gold,0.11873167
CUST_002048,High Risk,Silver,0.4681525
CUST_002049,Low Risk/Stable,Silver,0.13182683
CUST_002050,Low Risk/Stable,Silver,0.069181494
CUST_002051,Low Risk/Stable,Silver,0.11397843
CUST_002052,High Risk,Silver,0.5253129
CUST_002053,Medium Risk,Silver,0.22226673
CUST_002054,Low Risk/Stable,Silver,0.11874327
CUST_002055,Low Risk/Stable,Silver,0.13489674
CUST_002056,Low Risk/Stable,Platinum,0.08970933
CUST_002057,Low Risk/Stable,Silver,0.12703523
CUST_002058,High Risk,Silver,0.6746259
CUST_002059,Low Risk/Stable,Platinum,0.079287946
CUST_002060,Low Risk/Stable,Silver,0.100370385
CUST_002061,Low Risk/Stable,Silver,0.11845827
CUST_002062,Medium Risk,Silver,0.20090857
CUST_002063,High Risk,Silver,0.45755836
CUST_002064,High Risk,Silver,0.46012032
CUST_002065,Low Risk/Stable,Platinum,0.13000414
CUST_002066,Low Risk/Stable,Silver,0.0638515
CUST_002067,Medium Risk,Silver,0.25046113
CUST_002068,Low Risk/Stable,Gold,0.065340534
CUST_002069,Low Risk/Stable,Silver,0.064228006
CUST_002070,Low Risk/Stable,Platinum,0.14616643
CUST_002071,Medium Risk,Silver,0.1718385
CUST_002072,Low Risk/Stable,Silver,0.14750499
CUST_002073,Medium Risk,Silver,0.2821488
CUST_002074,Medium Risk,Silver,0.32896224
CUST_002075,Medium Risk,Silver,0.21714678
CUST_002076,Low Risk/Stable,Silver,0.13819604
CUST_002077,Medium Risk,Silver,0.2276169
CUST_002078,Medium Risk,Silver,0.20040464
CUST_002079,Low Risk/Stable,Silver,0.09547927
CUST_002080,High Risk,Silver,0.65564454
CUST_002081,Low Risk/Stable,Silver,0.06713459
CUST_002082,Low Risk/Stable,Platinum,0.093480624
CUST_002083,Medium Risk,Silver,0.15657203
CUST_002084,Low Risk/Stable,Silver,0.12295443
CUST_002085,Medium Risk,Silver,0.25438872
CUST_002086,Low Risk/Stable,Silver,0.11148927
CUST_002087,Low Risk/Stable,Gold,0.13134149
CUST_002088,Medium Risk,Silver,0.34130475
CUST_002089,Critical,Silver,0.74435216
CUST_002090,Medium Risk,Silver,0.3455298
CUST_002091,Medium Risk,Silver,0.23120904
CUST_002092,Low Risk/Stable,Silver,0.10708393
CUST_002093,Low Risk/Stable,Platinum,0.098554626
CUST_002094,Low Risk/Stable,Silver,0.097065315
CUST_002095,Low Risk/Stable,Silver,0.0673394
CUST_002096,Low Risk/Stable,Silver,0.12325665
CUST_002097,Low Risk/Stable,Platinum,0.08996853
CUST_002098,Low Risk/Stable,Gold,0.13145337
CUST_002099,Medium Risk,Silver,0.27754542
CUST_002100,Low Risk/Stable,Silver,0.08599448
CUST_002101,High Risk,Silver,0.5343429
CUST_002102,Medium Risk,Silver,0.27244353
CUST_002103,Low Risk/Stable,Silver,0.08476751
CUST_002104,Medium Risk,Platinum,0.22796245
CUST_002105,Medium Risk,Silver,0.17487052
CUST_002106,Medium Risk,Silver,0.23034605
CUST_002107,Low Risk/Stable,Silver,0.10225225
CUST_002108,Low Risk/Stable,Silver,0.1196621
CUST_002109,Low Risk/Stable,Silver,0.13734332
CUST_002110,Low Risk/Stable,Gold,0.07137317
CUST_002111,Low Risk/Stable,Gold,0.07002905
CUST_002112,Low Risk/Stable,Platinum,0.12888776
CUST_002113,Low Risk/Stable,Platinum,0.09860133
CUST_002114,High Risk,Platinum,0.49624673
CUST_002115,High Risk,Silver,0.6041745
CUST_002116,Low Risk/Stable,Silver,0.06184173
CUST_002117,High Risk,Silver,0.5186625
CUST_002118,Low Risk/Stable,Silver,0.11114965
CUST_002119,Low Risk/Stable,Silver,0.06925063
CUST_002120,Low Risk/Stable,Silver,0.075443834
CUST_002121,Medium Risk,Silver,0.38311687
CUST_002122,Medium Risk,Silver,0.2842289
CUST_002123,Low Risk/Stable,Silver,0.0831231
CUST_002124,Low Risk/Stable,Gold,0.13826998
CUST_002125,High Risk,Silver,0.58729804
CUST_002126,Low Risk/Stable,Silver,0.12422323
CUST_002127,Medium Risk,Gold,0.27453336
CUST_002128,Low Risk/Stable,Silver,0.061848093
CUST_002129,Medium Risk,Silver,0.29256773
CUST_002130,Low Risk/Stable,Silver,0.12967949
CUST_002131,Low Risk/Stable,Silver,0.12128935
CUST_002132,High Risk,Silver,0.5762651
CUST_002133,Medium Risk,Silver,0.1529181
CUST_002134,Low Risk/Stable,Silver,0.11548875
CUST_002135,Low Risk/Stable,Silver,0.07320319
CUST_002136,Low Risk/Stable,Silver,0.10968165
CUST_002137,Low Risk/Stable,Silver,0.1457219
CUST_002138,Low Risk/Stable,Silver,0.09526896
CUST_002139,Low Risk/Stable,Silver,0.11111401
CUST_002140,Low Risk/Stable,Silver,0.10660552
CUST_002141,Medium Risk,Silver,0.23944552
CUST_002142,Medium Risk,Silver,0.213629
CUST_002143,Medium Risk,Silver,0.1797428
CUST_002144,Medium Risk,Silver,0.17642112
CUST_002145,Medium Risk,Silver,0.18954758
CUST_002146,Low Risk/Stable,Silver,0.14072804
CUST_002147,Medium Risk,Silver,0.34257376
CUST_002148,High Risk,Silver,0.589837
CUST_002149,Medium Risk,Silver,0.2383065
CUST_002150,Medium Risk,Platinum,0.1606305
CUST_002151,Low Risk/Stable,Gold,0.10136775
CUST_002152,Medium Risk,Silver,0.17435534
CUST_002153,Low Risk/Stable,Silver,0.06454057
CUST_002154,Low Risk/Stable,Silver,0.09110506
CUST_002155,Low Risk/Stable,Silver,0.082748346
CUST_002156,Low Risk/Stable,Silver,0.092060514
CUST_002157,Low Risk/Stable,Silver,0.10796237
CUST_002158,Low Risk/Stable,Platinum,0.07777147
CUST_002159,Low Risk/Stable,Silver,0.074693285
CUST_002160,Low Risk/Stable,Silver,0.1236214
CUST_002161,Low Risk/Stable,Gold,0.08179237
CUST_002162,High Risk,Silver,0.45127973
CUST_002163,Medium Risk,Silver,0.27738786
CUST_002164,Medium Risk,Silver,0.21660063
CUST_002165,High Risk,Silver,0.46213236
CUST_002166,Low Risk/Stable,Silver,0.0697065
CUST_002167,Low Risk/Stable,Silver,0.10336126
CUST_002168,Medium Risk,Silver,0.2836902
CUST_002169,Medium Risk,Silver,0.29144627
CUST_002170,Low Risk/Stable,Silver,0.07098342
CUST_002171,Low Risk/Stable,Silver,0.121618815
CUST_002172,Medium Risk,Gold,0.2810273
CUST_002173,Medium Risk,Silver,0.23020329
CUST_002174,Low Risk/Stable,Silver,0.10087763
CUST_002175,High Risk,Platinum,0.49980673
CUST_002176,Low Risk/Stable,Silver,0.08401491
CUST_002177,Low Risk/Stable,Silver,0.12570645
CUST_002178,Low Risk/Stable,Silver,0.07567109
CUST_002179,High Risk,Silver,0.44426244
CUST_002180,Low Risk/Stable,Silver,0.105140015
CUST_002181,Low Risk/Stable,Silver,0.060177963
CUST_002182,High Risk,Silver,0.41541335
CUST_002183,Low Risk/Stable,Silver,0.09088903
CUST_002184,Low Risk/Stable,Silver,0.06539985
CUST_002185,Medium Risk,Silver,0.24510065
CUST_002186,Low Risk/Stable,Platinum,0.104798354
CUST_002187,Low Risk/Stable,Silver,0.12341516
CUST_002188,Low Risk/Stable,Platinum,0.06483633
CUST_002189,Medium Risk,Silver,0.199779
CUST_002190,Low Risk/Stable,Silver,0.123339824
CUST_002191,Medium Risk,Silver,0.34831348
CUST_002192,Low Risk/Stable,Silver,0.073066674
CUST_002193,Low Risk/Stable,Silver,0.06326086
CUST_002194,High Risk,Silver,0.48104903
CUST_002195,Medium Risk,Silver,0.1797293
CUST_002196,Low Risk/Stable,Silver,0.14460374
CUST_002197,Low Risk/Stable,Platinum,0.14950597
CUST_002198,Low Risk/Stable,Silver,0.05147112
CUST_002199,Low Risk/Stable,Silver,0.103863545
CUST_002200,High Risk,Silver,0.45621496
CUST_002201,High Risk,Silver,0.57204974
CUST_002202,Low Risk/Stable,Silver,0.12887412
CUST_002203,Low Risk/Stable,Silver,0.105238736
CUST_002204,Medium Risk,Silver,0.20912655
CUST_002205,Low Risk/Stable,Gold,0.13334341
CUST_002206,Low Risk/Stable,Silver,0.098785155
CUST_002207,Low Risk/Stable,Platinum,0.14678991
CUST_002208,Low Risk/Stable,Silver,0.07085154
CUST_002209,Low Risk/Stable,Silver,0.12654465
CUST_002210,Low Risk/Stable,Platinum,0.11328574
CUST_002211,High Risk,Silver,0.53622913
CUST_002212,Medium Risk,Silver,0.23701464
CUST_002213,Low Risk/Stable,Silver,0.07271359
CUST_002214,Medium Risk,Silver,0.20081961
CUST_002215,Low Risk/Stable,Silver,0.08440882
CUST_002216,Low Risk/Stable,Silver,0.07977491
CUST_002217,Low Risk/Stable,Silver,0.086269185
CUST_002218,Low Risk/Stable,Silver,0.067504235
CUST_002219,Low Risk/Stable,Silver,0.0799667
CUST_002220,Low Risk/Stable,Silver,0.08221896
CUST_002221,Medium Risk,Silver,0.23135294
CUST_002222,Medium Risk,Platinum,0.19034424
CUST_002223,Low Risk/Stable,Platinum,0.101311214
CUST_002224,Medium Risk,Silver,0.17823212
CUST_002225,Low Risk/Stable,Silver,0.08276329
CUST_002226,Low Risk/Stable,Silver,0.12732938
CUST_002227,Medium Risk,Silver,0.20884499
CUST_002228,Low Risk/Stable,Platinum,0.10976773
CUST_002229,Low Risk/Stable,Silver,0.11868674
CUST_002230,Low Risk/Stable,Silver,0.06520258
CUST_002231,High Risk,Platinum,0.41308507
CUST_002232,Low Risk/Stable,Silver,0.057459492
CUST_002233,Medium Risk,Silver,0.20607448
CUST_002234,Medium Risk,Gold,0.16059595
CUST_002235,Medium Risk,Silver,0.16061088
CUST_002236,Medium Risk,Silver,0.39609897
CUST_002237,High Risk,Silver,0.4611367
CUST_002238,Medium Risk,Gold,0.18723522
CUST_002239,Low Risk/Stable,Silver,0.12438164
CUST_002240,Low Risk/Stable,Silver,0.07535519
CUST_002241,Medium Risk,Silver,0.15075423
CUST_002242,Medium Risk,Silver,0.22322723
CUST_002243,Low Risk/Stable,Gold,0.06467007
CUST_002244,Medium Risk,Silver,0.17904451
CUST_002245,Low Risk/Stable,Silver,0.10977626
CUST_002246,High Risk,Silver,0.44869453
CUST_002247,Low Risk/Stable,Silver,0.062431775
CUST_002248,Medium Risk,Silver,0.239753
CUST_002249,Medium Risk,Gold,0.24287744
CUST_002250,Medium Risk,Silver,0.19946977
CUST_002251,Low Risk/Stable,Platinum,0.07366317
CUST_002252,Medium Risk,Silver,0.37000635
CUST_002253,Medium Risk,Silver,0.27110946
CUST_002254,Low Risk/Stable,Silver,0.1430993
CUST_002255,Medium Risk,Silver,0.3738705
CUST_002256,Low Risk/Stable,Platinum,0.11481978
CUST_002257,Low Risk/Stable,Silver,0.14242889
CUST_002258,Low Risk/Stable,Silver,0.096437246
CUST_002259,Low Risk/Stable,Silver,0.11217831
CUST_002260,Low Risk/Stable,Platinum,0.095299974
CUST_002261,Medium Risk,Silver,0.1518119
CUST_002262,High Risk,Silver,0.44011396
CUST_002263,Low Risk/Stable,Silver,0.10744859
CUST_002264,Low Risk/Stable,Gold,0.058213886
CUST_002265,Low Risk/Stable,Silver,0.10208038
CUST_002266,Low Risk/Stable,Silver,0.080108725
CUST_002267,Critical,Silver,0.73954785
CUST_002268,Low Risk/Stable,Silver,0.12927097
CUST_002269,Low Risk/Stable,Silver,0.081542306
CUST_002270,Low Risk/Stable,Platinum,0.14621775
CUST_002271,Medium Risk,Silver,0.34935147
CUST_002272,Low Risk/Stable,Silver,0.05521897
CUST_002273,Low Risk/Stable,Silver,0.068297096
CUST_002274,Low Risk/Stable,Gold,0.05992186
CUST_002275,Low Risk/Stable,Platinum,0.09264202
CUST_002276,Low Risk/Stable,Silver,0.129085
CUST_002277,Medium Risk,Silver,0.23137918
CUST_002278,Low Risk/Stable,Silver,0.120142266
CUST_002279,Low Risk/Stable,Gold,0.123172715
CUST_002280,Low Risk/Stable,Silver,0.068113916
CUST_002281,Low Risk/Stable,Silver,0.1405129
CUST_002282,Low Risk/Stable,Silver,0.13814025
CUST_002283,Medium Risk,Silver,0.17020315
CUST_002284,High Risk,Silver,0.4705886
CUST_002285,Low Risk/Stable,Silver,0.07712094
CUST_002286,Low Risk/Stable,Silver,0.13468193
CUST_002287,Low Risk/Stable,Silver,0.101293765
CUST_002288,Medium Risk,Silver,0.21668623
CUST_002289,Medium Risk,Silver,0.16198471
CUST_002290,Medium Risk,Silver,0.337292
CUST_002291,Low Risk/Stable,Silver,0.07870494
CUST_002292,Medium Risk,Silver,0.2733281
CUST_002293,Low Risk/Stable,Silver,0.14867292
CUST_002294,High Risk,Silver,0.6160972
CUST_002295,Medium Risk,Silver,0.26341617
CUST_002296,Medium Risk,Silver,0.3788483
CUST_002297,High Risk,Silver,0.5086103
CUST_002298,Low Risk/Stable,Silver,0.093411505
CUST_002299,Low Risk/Stable,Silver,0.10759451
CUST_002300,Medium Risk,Silver,0.21260811
CUST_002301,Low Risk/Stable,Platinum,0.065965205
CUST_002302,High Risk,Silver,0.59730595
CUST_002303,Low Risk/Stable,Silver,0.08574875
CUST_002304,Low Risk/Stable,Platinum,0.079858944
CUST_002305,High Risk,Silver,0.5142925
CUST_002306,Low Risk/Stable,Platinum,0.14833312
CUST_002307,Low Risk/Stable,Silver,0.1373503
CUST_002308,Low Risk/Stable,Silver,0.12919389
CUST_002309,Medium Risk,Silver,0.17331263
CUST_002310,Low Risk/Stable,Silver,0.073572114
CUST_002311,Medium Risk,Silver,0.17616937
CUST_002312,Low Risk/Stable,Gold,0.14601201
CUST_002313,Low Risk/Stable,Silver,0.09415958
CUST_002314,High Risk,Silver,0.45247892
CUST_002315,Low Risk/Stable,Silver,0.12532419
CUST_002316,High Risk,Silver,0.49348515
CUST_002317,Low Risk/Stable,Gold,0.14794888
CUST_002318,Low Risk/Stable,Platinum,0.07349105
CUST_002319,High Risk,Silver,0.51339555
CUST_002320,Low Risk/Stable,Silver,0.107751325
CUST_002321,Medium Risk,Platinum,0.26056275
CUST_002322,Low Risk/Stable,Silver,0.12173897
CUST_002323,Medium Risk,Gold,0.15559101
CUST_002324,Low Risk/Stable,Silver,0.12284691
CUST_002325,Low Risk/Stable,Silver,0.12654074
CUST_002326,Medium Risk,Silver,0.34876895
CUST_002327,Low Risk/Stable,Gold,0.12888704
CUST_002328,Low Risk/Stable,Gold,0.09990202
CUST_002329,Low Risk/Stable,Silver,0.11777088
CUST_002330,High Risk,Silver,0.48848516
CUST_002331,Low Risk/Stable,Silver,0.08388806
CUST_002332,Low Risk/Stable,Platinum,0.10269518
CUST_002333,Medium Risk,Silver,0.15235901
CUST_002334,Low Risk/Stable,Silver,0.10413218
CUST_002335,Medium Risk,Silver,0.21048959
CUST_002336,Medium Risk,Silver,0.19186482
CUST_002337,Low Risk/Stable,Silver,0.07770657
CUST_002338,Low Risk/Stable,Silver,0.117849834
CUST_002339,Low Risk/Stable,Silver,0.06133843
CUST_002340,Low Risk/Stable,Gold,0.06900335
CUST_002341,Medium Risk,Silver,0.21013701
CUST_002342,Medium Risk,Silver,0.19123049
CUST_002343,Low Risk/Stable,Silver,0.077974774
CUST_002344,Low Risk/Stable,Gold,0.109972335
CUST_002345,Low Risk/Stable,Platinum,0.06426604
CUST_002346,Low Risk/Stable,Platinum,0.12122411
CUST_002347,Medium Risk,Silver,0.19260268
CUST_002348,Low Risk/Stable,Silver,0.09261157
CUST_002349,Low Risk/Stable,Silver,0.10458124
CUST_002350,Low Risk/Stable,Silver,0.13905996
CUST_002351,Medium Risk,Silver,0.3113055
CUST_002352,Low Risk/Stable,Silver,0.09183029
CUST_002353,Low Risk/Stable,Silver,0.06519839
CUST_002354,High Risk,Platinum,0.6614757
CUST_002355,Low Risk/Stable,Gold,0.09038421
CUST_002356,Low Risk/Stable,Silver,0.14558603
CUST_002357,Low Risk/Stable,Gold,0.12752485
CUST_002358,Low Risk/Stable,Silver,0.07638253
CUST_002359,High Risk,Silver,0.6541666
CUST_002360,Low Risk/Stable,Silver,0.06795792
CUST_002361,Medium Risk,Silver,0.2911315
CUST_002362,Low Risk/Stable,Platinum,0.08597023
CUST_002363,Low Risk/Stable,Silver,0.07958588
CUST_002364,Low Risk/Stable,Gold,0.05352421
CUST_002365,Medium Risk,Silver,0.38425457
CUST_002366,Low Risk/Stable,Silver,0.09509012
CUST_002367,Medium Risk,Silver,0.2570854
CUST_002368,Medium Risk,Silver,0.2521073
CUST_002369,Low Risk/Stable,Platinum,0.083861165
CUST_002370,Low Risk/Stable,Silver,0.13115288
CUST_002371,Medium Risk,Silver,0.1516583
CUST_002372,Medium Risk,Platinum,0.18402319
CUST_002373,Low Risk/Stable,Silver,0.1057582
CUST_002374,Low Risk/Stable,Silver,0.08305543
CUST_002375,Medium Risk,Silver,0.34765762
CUST_002376,Low Risk/Stable,Silver,0.0833694
CUST_002377,Low Risk/Stable,Silver,0.11190051
CUST_002378,Low Risk/Stable,Silver,0.07559621
CUST_002379,Low Risk/Stable,Silver,0.12347792
CUST_002380,Medium Risk,Silver,0.15759766
CUST_002381,Low Risk/Stable,Silver,0.068311386
CUST_002382,Low Risk/Stable,Silver,0.08973026
CUST_002383,Low Risk/Stable,Silver,0.10119633
CUST_002384,Low Risk/Stable,Silver,0.07635657
CUST_002385,Low Risk/Stable,Gold,0.12731867
CUST_002386,Low Risk/Stable,Silver,0.12652898
CUST_002387,Low Risk/Stable,Gold,0.110653415
CUST_002388,Medium Risk,Silver,0.17449841
CUST_002389,Medium Risk,Silver,0.3104214
CUST_002390,Low Risk/Stable,Silver,0.08852986
CUST_002391,High Risk,Silver,0.6315614
CUST_002392,Low Risk/Stable,Gold,0.10419753
CUST_002393,High Risk,Silver,0.5009158
CUST_002394,Medium Risk,Silver,0.23673938
CUST_002395,High Risk,Silver,0.6411891
CUST_002396,Medium Risk,Silver,0.1894149
CUST_002397,Medium Risk,Gold,0.22499023
CUST_002398,Low Risk/Stable,Silver,0.0858922
CUST_002399,Low Risk/Stable,Silver,0.1378757
CUST_002400,Low Risk/Stable,Silver,0.06010438
CUST_002401,High Risk,Silver,0.53329134
CUST_002402,Medium Risk,Platinum,0.25359294
CUST_002403,Low Risk/Stable,Silver,0.07676526
CUST_002404,Low Risk/Stable,Silver,0.14573367
CUST_002405,Medium Risk,Silver,0.1571735
CUST_002406,Medium Risk,Silver,0.16384354
CUST_002407,Low Risk/Stable,Silver,0.09916271
CUST_002408,High Risk,Silver,0.4808441
CUST_002409,Low Risk/Stable,Silver,0.095531546
CUST_002410,Medium Risk,Silver,0.17738509
CUST_002411,Low Risk/Stable,Silver,0.10991992
CUST_002412,Low Risk/Stable,Silver,0.10322236
CUST_002413,Low Risk/Stable,Silver,0.08411563
CUST_002414,Medium Risk,Gold,0.26849595
CUST_002415,High Risk,Silver,0.4723294
CUST_002416,Low Risk/Stable,Silver,0.07922678
CUST_002417,Low Risk/Stable,Silver,0.06525398
CUST_002418,Low Risk/Stable,Silver,0.11618292
CUST_002419,Medium Risk,Silver,0.181389
CUST_002420,Low Risk/Stable,Silver,0.09399312
CUST_002421,Low Risk/Stable,Silver,0.07571568
CUST_002422,Low Risk/Stable,Silver,0.06841877
CUST_002423,Low Risk/Stable,Silver,0.10854381
CUST_002424,High Risk,Silver,0.5920892
CUST_002425,Low Risk/Stable,Silver,0.11745829
CUST_002426,High Risk,Silver,0.5219759
CUST_002427,Low Risk/Stable,Silver,0.12256535
CUST_002428,High Risk,Silver,0.55398494
CUST_002429,Medium Risk,Silver,0.17116189
CUST_002430,Low Risk/Stable,Silver,0.06761101
CUST_002431,Low Risk/Stable,Silver,0.07425451
CUST_002432,Low Risk/Stable,Silver,0.094918646
CUST_002433,Low Risk/Stable,Silver,0.14347821
CUST_002434,Medium Risk,Silver,0.22000428
CUST_002435,Medium Risk,Platinum,0.17393702
CUST_002436,Low Risk/Stable,Platinum,0.1211785
CUST_002437,Medium Risk,Silver,0.22397889
CUST_002438,Medium Risk,Silver,0.20649166
CUST_002439,Low Risk/Stable,Gold,0.08910051
CUST_002440,Low Risk/Stable,Platinum,0.14317168
CUST_002441,Medium Risk,Silver,0.20918821
CUST_002442,Medium Risk,Silver,0.1706214
CUST_002443,Low Risk/Stable,Silver,0.08423221
CUST_002444,Medium Risk,Gold,0.39849314
CUST_002445,High Risk,Silver,0.58442515
CUST_002446,Low Risk/Stable,Silver,0.13265732
